weight_reading_1,weight_reading_2,pressure_reading_1,pressure_reading_2
60.37,55.26,21.41,19.55
56.91,52.18,19.85,17.78
53.38,49.07,18.06,15.89
49.93,45.98,16.67,14.44
46.61,43.04,14.98,13.22
43.23,40.17,13.13,11.61
40.05,37.32,11.71,10.81
37.16,34.84,9.99,9.4
34.4,32.6,9.14,8.7
31.66,30.34,8.21,7.85
29.02,25.73,6.75,6.43
25.87,22.97,5.51,5.71
22.77,20.35,4.9,4.86
20.05,18.15,3.59,3.93
17.4,16.02,2.44,3.46
14.88,13.97,1.86,2.73
12.37,11.93,1.07,1.87
9.84,9.9,0.18,1.43
7.53,7.95,0.27,0.72
5.6,6.26,0.99,0.36
4.0,4.85,1.86,0.18
2.66,3.57,1.79,0.91
1.49,1.24,2.25,0.96
0.7,0.24,2.49,0.98
0.54,0.04,2.1,0.99
0.54,0.03,1.91,0.99
0.54,0.04,1.81,1.0
0.57,0.03,1.77,0.5
0.57,0.01,2.24,0.75
0.56,0.01,2.48,0.37
0.57,0.0,2.1,0.69
0.57,0.01,2.41,0.84
0.56,0.01,2.06,0.92
0.57,0.0,1.89,0.96
0.56,0.01,2.3,0.98
0.58,0.01,2.01,0.99
0.59,0.0,2.36,1.0
0.58,0.02,2.04,1.0
0.57,0.03,2.38,1.0
0.56,0.01,2.05,1.0
0.56,0.01,1.38,1.0
0.56,0.01,1.55,1.0
0.58,0.02,1.63,0.5
0.59,0.02,1.68,0.75
0.6,0.01,1.7,0.87
0.59,0.02,1.71,0.44
0.58,0.01,1.71,0.22
0.58,0.0,1.72,0.61
0.58,0.01,1.72,0.8
0.58,0.02,1.72,0.4
0.57,0.02,1.72,0.2
