weight_reading_1,weight_reading_2,pressure_reading_1,pressure_reading_2
185.31,179.38,93.61,90.35
185.43,179.17,93.31,91.19
184.68,178.39,94.15,91.11
184.08,177.76,94.08,90.57
183.57,177.21,93.04,90.8
183.14,176.74,93.02,89.92
182.75,176.3,92.01,89.98
182.37,175.91,92.5,90
0,0.01,0.46,0.22
0,0.01,0.02,0.11
0.01,0.02,0.26,0.05
0.02,0.02,0.12,0.03
0.01,0.02,0.19,0.01
0,0.01,0.16,0.49
0,0.01,0.33,0.25
0.01,0.02,0.42,0.12
0.01,0.03,0.46,0.44
0,0.03,0.48,0.72
0,0.03,0.49,0.36
0.01,0.02,0,0.68
0.01,0.02,0.25,0.84
0.01,0.03,0.38,0.42
0.01,0.01,0.44,0.71
0.01,0.02,0.47,0.35
0.01,0.02,0.49,0.68
0,0.01,0.49,0.84
0.01,0.02,0.5,0.42
0.02,0.01,0.5,0.21
0.01,0.02,0.5,0.1
0.01,0.03,0.5,0.05
0.02,0.02,0.5,0.03
0.01,0.02,0.5,0.01
0.01,0.01,0.5,0.51
0.03,0.03,0.5,0.25
0.04,0.06,0.5,0.13
0.02,0.04,0.5,0.06
0.02,0.02,0.5,0.03
0.01,0.03,0.5,0.02
0.42,0.34,0,0.49
1.88,1.51,0.75,0.75
3.89,3.23,1.12,1.37
5.97,5.09,1.81,2.19
8.15,7.06,2.65,2.59
10.55,9.04,3.58,2.8
13.14,13.34,4.54,3.4
15.93,15.75,5.02,4.7
18.81,18.32,5.76,5.35
21.89,21.04,7.13,6.68
25.03,23.78,8.31,7.34
28.08,26.45,9.4,8.67
31.11,29.08,10.45,9.83
34.07,31.65,11.47,10.92
36.94,34.23,12.99,12.46
39.8,36.77,14.24,13.23
42.76,39.25,15.37,14.12
45.91,41.89,17.43,15.56
49.36,47.81,18.97,17.28
53.18,51.1,20.73,18.64
57.14,54.59,22.61,20.32
60.86,57.82,24.56,21.66
64.46,60.94,26.03,23.83
68.09,64.27,28.26,25.42
71.56,67.46,30.38,26.71
75.02,70.45,32.44,28.85
78.53,73.58,33.97,30.43
81.85,76.75,35.73,32.21
85.3,79.84,37.62,34.11
89.01,83.08,39.56,36.05
92.96,86.41,42.53,38.53
97.19,93.73,44.51,40.76
101.58,97.75,47.5,43.38
105.83,101.62,50.5,45.69
110.11,105.5,52.5,48.35
114.39,109.31,55.5,50.67
118.45,112.98,58,52.84
122.44,116.49,60.25,55.92
126.58,120.2,62.87,58.46
130.38,123.89,64.69,60.23
134.34,127.39,67.59,63.12
138.57,131.16,70.04,65.56
142.96,134.92,72.77,67.78
147.75,143.27,75.13,70.89
152.58,147.81,78.32,73.95
157.27,152.43,80.91,76.97
162.03,156.82,83.7,79.99
166.67,160.82,86.1,82.49
171.33,164.72,88.8,84.75
175.69,168.55,91.65,86.87
180.19,172.54,94.07,88.94
183.87,176.55,94.29,89.97
184.54,178.68,94.39,90.48
183.8,178.29,93.94,90.74
183.16,177.61,93.72,90.37
182.7,176.45,93.61,90.69
182.26,175.99,93.05,90.34
181.85,175.58,92.78,90.17
181.47,175.22,92.64,89.59
0.61,0.01,0.5,0.01
0.62,0,0.69,0
0.61,0.02,0.28,0
0.6,0.02,0.08,0.5
0.61,0.02,0.02,0.25
0.61,0.01,0.07,0.63
0.6,0.02,0.1,0.31
0.61,0.01,0.11,0.16
0.6,0.01,0.12,0.58
0.59,0.02,0.12,0.29
0.6,0.02,0.62,0.15
0.61,0.01,0.37,0.57
0.61,0.01,0.25,0.29
0.61,0.01,0.19,0.14
0.61,0.01,0.16,0.07
0.6,0,0.14,0.54
0.61,0.01,0.13,0.77
0.62,0.02,0.13,0.38
0.61,0.02,0.63,0.19
0.61,0,0.38,0.6
0.61,0.01,0.25,0.8
0.62,0.01,0.19,0.4
0.61,0.02,0.16,0.2
0.6,0,0.64,0.1
0.59,0.01,0.38,0.05
0.58,0.02,0.25,0.03
0.58,0.03,0.19,0.01
0.57,0.02,0.16,0.51
0.58,0.04,0.64,0.25
0.6,0.02,0.12,0.13
0.99,0.51,0,0.44
2.44,1.83,0.94,0.72
4.44,3.6,0.91,1.36
6.58,5.49,1.39,1.68
8.79,7.47,2.13,2.34
11.18,9.44,3,3.17
13.71,11.53,4.44,3.58
16.44,13.71,5.66,4.29
19.35,18.72,6.77,5.15
22.35,21.38,7.32,6.57
25.47,24.1,8.6,7.79
28.55,26.76,9.74,8.39
31.57,29.36,10.81,9.7
34.51,31.89,11.84,10.35
37.41,34.45,13.36,11.17
40.28,37.01,14.12,12.59
43.24,39.54,15.5,13.79
46.34,42.2,16.69,15.4
49.83,44.99,18.78,16.7
53.54,48.06,20.33,18.35
57.31,54.79,22.1,19.67
61.15,58.11,24.49,21.84
64.8,61.4,26.18,23.42
68.53,64.75,28.53,25.21
72.19,67.98,30.2,27.1
75.84,71.12,32.04,29.05
79.41,74.34,33.96,30.53
82.77,77.49,35.92,32.76
86.39,80.71,37.9,34.88
90.25,84.12,40.39,36.94
94.4,87.63,43.13,38.97
98.81,91.4,45.5,41.48
103.23,95.37,48.19,44.24
107.56,103.33,51.03,46.12
111.78,107.1,52.95,48.56
115.84,110.77,55.91,50.78
119.82,114.14,58.89,52.89
123.9,117.57,60.88,55.44
127.95,121.25,63.38,58.72
131.75,124.83,66.13,60.86
135.66,128.4,68,63.43
139.82,132.13,70.44,65.71
144.11,135.83,73.16,69.36
148.88,139.9,76.02,71.68
153.71,144.52,79.45,74.34
158.73,153.83,81.66,77.17
163.6,158.18,83.77,80.08
168.2,162.35,86.32,82.54
172.64,166.52,88.6,85.77
177.08,170.5,91.74,87.88
181.75,174.68,92.81,89.94
184.63,178.03,93.34,90.47
184.44,178.68,93.61,90.73
183.63,177.98,93.74,90.87
183.09,177.31,93.81,89.93
182.8,176.7,94.34,89.47
182.52,176.08,93.61,89.73
182.12,175.2,93.24,89.87
181.76,174.86,92.56,89.43
