weight_reading_1,weight_reading_2,pressure_reading_1,pressure_reading_2
0,0.02,0.14,0.18
0.49,0.46,0.43,0.24
2.16,1.79,0.72,0.77
4.61,3.88,1.86,1.53
7.2,6.19,1.93,2.41
9.7,8.48,2.97,3.35
12.11,12.81,3.98,3.82
14.53,14.97,4.49,4.06
16.97,17.23,5.25,4.68
19.31,19.45,6.62,5.98
21.75,21.63,7.31,7.14
24.36,23.91,8.16,7.72
27.16,26.37,9.58,9
30.27,29.08,10.79,10.15
33.45,32,11.9,11.72
36.59,34.93,13.45,12.51
39.63,37.7,14.72,13.4
42.65,40.42,15.86,14.85
45.68,45.84,16.93,16.07
48.6,48.39,17.97,17.68
51.67,51.11,19.98,18.99
54.64,53.73,21.49,20.14
57.64,56.44,22.75,21.72
60.79,59.4,24.87,23.5
64.1,62.33,26.44,25.9
67.67,65.45,28.72,27.1
71.45,68.72,29.86,29.19
75.19,72.16,31.93,31.24
78.87,75.57,33.97,32.77
82.52,78.9,35.98,34.53
85.99,85.32,37.49,36.91
89.39,88.29,39.75,38.6
92.87,91.35,42.37,40.45
96.19,94.4,43.69,42.37
99.47,97.49,45.34,44.33
103.03,100.71,47.67,45.81
106.65,104,50.34,48.05
110.34,107.5,52.17,50.67
114.52,111.32,54.59,52.98
118.68,115.29,56.79,55.64
122.73,119.09,57.9,57.97
126.53,122.83,60.95,60.13
130.19,126.52,62.48,62.21
133.88,133.43,64.74,64.75
137.78,136.93,66.37,66.52
141.18,140.17,67.69,67.41
142.11,141.18,68.34,67.35
141.61,140.59,68.17,67.82
141.11,139.99,68.09,67.56
140.68,139.51,67.54,67.93
140.27,139.13,67.77,67.61
139.95,138.76,67.89,67.45
139.65,138.45,67.44,67.37
139.32,138.16,67.72,67.33
0.01,0,0.02,0.58
0.01,0.02,0.27,0.6
0,0.01,0.1,0.1
0.01,0,0.29,0.36
0,0,0.38,0.02
0.02,0.01,0.07,0.2
0.02,0.01,0.2,0.2
0.01,0.01,0.34,0.41
0.01,0,0.09,0.51
0.01,0.01,0.31,0.56
0.01,0.02,0.41,0.09
0.02,0.01,0.47,0.35
0.02,0.02,0.5,0.48
0.01,0,0.51,0.55
0.01,0,0.52,0.58
0.02,0,0.02,0.59
0.01,0.01,0.27,0.6
0.02,0.02,0.4,0.61
0.02,0,0.46,0.61
0.02,0.01,0.01,0.61
0.03,0.01,0.26,0.61
0.04,0.01,0.39,0.11
0.01,0,0.04,0.36
0.03,0.01,0.26,0.01
0.03,0,0.37,0.3
0.02,0.02,0.08,0.05
0.02,0.03,0.3,0.28
0.03,0.01,0.41,0.05
0.02,0.01,0.47,0.22
0.04,0.01,0.01,0.3
0.03,0.03,0.26,0.35
0.02,0.03,0.11,0.37
0.03,0.03,0.29,0.12
0.03,0.05,0.11,0.37
0.03,0.03,0.18,0.49
0.03,0.03,0.17,1.05
0.02,0.16,0.35,0.33
0.74,1.1,0.07,0.53
2.58,2.9,0.77,0.96
4.99,5.07,1.12,1.67
7.57,7.31,2.3,2.53
10.12,9.57,2.89,2.96
12.54,11.75,3.68,3.67
15,13.92,4.58,4.53
17.45,16.1,5.53,5.46
19.84,18.33,6.5,5.92
22.27,22.8,7.49,7.16
24.93,25.21,8.48,8.27
27.9,27.87,9.98,9.33
31.14,30.75,11.23,10.36
34.48,33.82,12.35,11.87
37.69,36.71,13.92,13.13
40.94,39.58,15.2,14.76
44.14,42.51,16.34,16.07
47.2,45.21,18.41,17.23
50.34,47.85,19.44,18.81
53.4,50.72,20.96,20.1
56.25,53.45,22.72,21.24
59.28,59.09,24.1,22.82
62.45,62.13,26.29,24.6
65.91,65.32,27.88,26.5
69.61,68.75,29.68,28.94
73.52,72.24,32.08,30.17
77.46,75.54,33.78,32.28
81.21,78.93,35.63,34.33
84.78,82.36,37.55,36.36
88.26,85.53,39.52,38.37
91.8,88.56,41.5,39.88
95.26,91.76,43.49,41.64
98.57,94.87,45.48,43.51
102.18,101.37,47.48,45.95
105.88,104.6,49.48,47.67
109.71,108.13,51.48,50.53
113.85,112.18,54.48,52.96
118.03,116.22,56.48,55.67
122.13,119.98,58.48,58.03
125.98,123.48,60.98,60.21
129.75,126.88,63.73,61.8
133.51,130.38,65.6,63.59
137.22,133.77,67.04,66.49
140.7,137.45,67.76,66.94
142.03,140.46,68.12,67.16
141.58,140.99,67.3,68.28
141.04,139.83,68.39,67.33
140.6,139.37,67.93,67.86
140.22,138.99,67.71,67.62
139.78,138.68,67.59,67.51
139.31,138.42,67.03,66.95
138.97,138.16,67.76,66.17
