image_name,pressure_reading_1,pressure_reading_2,force_reading_1,force_reading_2,label
Cy4image031.jpg,46.3,44.2,254.4,243.4,cylinder_40
Cy4image032.jpg,39.3,46.8,253.6,239.6,cylinder_40
Cy4image033.jpg,45.7,45.2,255.1,241.3,cylinder_40
Cy4image034.jpg,36.9,50.9,257.8,233.9,cylinder_40
Cy4image035.jpg,39.8,49.2,256.7,236.6,cylinder_40
Cy4image036.jpg,42.2,51.3,258.2,238.8,cylinder_40
Cy4image037.jpg,45.6,50,257,243.8,cylinder_40
Cy4image038.jpg,43,47.4,252.7,247.1,cylinder_40
Cy4image039.jpg,43.1,60.6,255.3,249.7,cylinder_40
Cy4image040.jpg,44.6,56.2,251.1,253.8,cylinder_40
Cy4image041.jpg,43.8,54.3,247.5,255.3,cylinder_40
Cy4image042.jpg,45.5,55.5,242.9,258.9,cylinder_40
Cy4image043.jpg,44.7,56.9,237.6,262.6,cylinder_40
Cy4image044.jpg,45.1,58.2,243.9,259.7,cylinder_40
Cy4image045.jpg,44.5,57.9,248.1,258,cylinder_40
Cy4image046.jpg,41.9,59.4,255.9,247.1,cylinder_40
Cy4image047.jpg,43.1,50.4,256.9,242.1,cylinder_40
Cy4image048.jpg,38.3,54.6,258.8,236.5,cylinder_40
Cy4image049.jpg,31.5,48.9,271.9,247.7,cylinder_40
Cy4image050.jpg,28.7,42.7,256,232.2,cylinder_40
Cy4image051.jpg,42.7,44.2,261.5,235.2,cylinder_40
Cy4image052.jpg,42,47.8,274.1,246.4,cylinder_40
Cy4image053.jpg,42.3,47.2,254.6,246.2,cylinder_40
Cy4image054.jpg,44.5,44.2,248.2,251,cylinder_40
Cy4image055.jpg,46.5,48.2,238.6,259.2,cylinder_40
Cy4image056.jpg,44.7,49.1,240.1,258.8,cylinder_40
Cy4image057.jpg,43.5,60.4,255.6,251.3,cylinder_40
Cy4image058.jpg,39.2,55.9,258.5,237.4,cylinder_40
Cy4image059.jpg,35.1,50.7,257.2,234,cylinder_40
Cy4image060.jpg,49.4,49.4,254.1,249,cylinder_40
Cy4image061.jpg,44,44.8,237.9,257.2,cylinder_40
Cy4image062.jpg,45.1,54.9,244.8,257.5,cylinder_40
Cy4image063.jpg,43.8,51.5,252.6,249.2,cylinder_40
Cy4image064.jpg,45.8,53.3,270.5,261.5,cylinder_40
Cy4image065.jpg,41.7,52,258.7,237.7,cylinder_40
Cy4image066.jpg,47,49.4,256.4,240,cylinder_40
Cy4image067.jpg,41.5,44.4,251.6,246.1,cylinder_40
Cy4image068.jpg,44.2,57.4,253,251.4,cylinder_40
Cy4image069.jpg,47,46.9,240.5,257.4,cylinder_40
Cy4image070.jpg,41.2,44.2,252.8,243.6,cylinder_40
Cy4image071.jpg,43,61.7,255.3,250.6,cylinder_40
Cy4image072.jpg,42.8,55.9,239.9,260.1,cylinder_40
Cy4image073.jpg,38.8,56.3,256.2,239.7,cylinder_40
Cy4image074.jpg,40.8,44.1,255,236.4,cylinder_40
Cy4image075.jpg,50.6,40.9,249.3,253.8,cylinder_40
Cy4image076.jpg,48.3,45.7,240,257.7,cylinder_40
Cy4image077.jpg,43.9,50.9,250.5,251.4,cylinder_40
Cy4image078.jpg,47,44.1,257.1,241.2,cylinder_40
Cy4image079.jpg,48.9,43.1,247.8,253.8,cylinder_40
Cy4image080.jpg,44.8,58.9,250.9,254.1,cylinder_40
Cy4image081.jpg,42.6,51.6,269.1,259.2,cylinder_40
Cy4image082.jpg,33.3,49.2,271.6,247.1,cylinder_40
Cy4image083.jpg,41.3,52.1,258.9,237.8,cylinder_40
Cy4image084.jpg,43.1,51.8,256.4,241.9,cylinder_40
Cy4image085.jpg,46.6,51.5,253.9,247.8,cylinder_40
Cy4image086.jpg,48.8,44.9,248.9,252.6,cylinder_40
Cy4image087.jpg,47.5,50,257.7,271.3,cylinder_40
Cy4image088.jpg,46,51.4,243.3,258,cylinder_40
Cy4image089.jpg,45.4,51.3,247.4,255.3,cylinder_40
Cy4image090.jpg,46.7,53.6,251.7,252.3,cylinder_40
Cy4image091.jpg,44.6,55.5,253.2,248,cylinder_40
Cy4image092.jpg,42.6,51.6,254.4,244.5,cylinder_40
Cy4image093.jpg,40.5,51.8,270.9,253.8,cylinder_40
Cy4image094.jpg,42.9,48.7,258.2,238,cylinder_40
Cy4image095.jpg,46.2,46.5,257.2,241.3,cylinder_40
Cy4image096.jpg,47.1,51.4,252.7,249.8,cylinder_40
Cy4image097.jpg,44.3,49.6,238.8,258.5,cylinder_40
Cy4image098.jpg,47.6,49.9,259.5,270.1,cylinder_40
Cy4image099.jpg,46.9,50.8,248.6,254.1,cylinder_40
