image_name,pressure_reading_1,pressure_reading_2,force_reading_1,force_reading_2,label
Cy6image033.jpg,70,76.3,373.7,379.4,cylinder_60
Cy6image034.jpg,67.3,78.1,366.2,383.2,cylinder_60
Cy6image035.jpg,64.5,81,363.9,393.3,cylinder_60
Cy6image036.jpg,59.4,99.2,362.3,399.8,cylinder_60
Cy6image037.jpg,63.5,98.5,367.6,397.9,cylinder_60
Cy6image038.jpg,63.3,100.9,375.3,393,cylinder_60
Cy6image039.jpg,65.6,99.8,382.6,388.4,cylinder_60
Cy6image040.jpg,64.8,96.7,389,378.1,cylinder_60
Cy6image041.jpg,63.2,96.3,391.6,373.7,cylinder_60
Cy6image042.jpg,59.2,96.3,388.4,365,cylinder_60
Cy6image043.jpg,57.7,93.7,393.8,368,cylinder_60
Cy6image044.jpg,48.8,81.7,403.9,359.6,cylinder_60
Cy6image045.jpg,60.6,93.9,386.9,376.2,cylinder_60
Cy6image046.jpg,73.5,71.6,387.4,376.2,cylinder_60
Cy6image047.jpg,68.9,76.9,371.7,389.4,cylinder_60
Cy6image048.jpg,73.5,76.2,391.7,371.7,cylinder_60
Cy6image049.jpg,63.9,89.5,367,393.5,cylinder_60
Cy6image050.jpg,64.5,98.9,370.5,396.3,cylinder_60
Cy6image051.jpg,68.1,93.3,375.4,389.8,cylinder_60
Cy6image052.jpg,66.3,94,377.1,387,cylinder_60
Cy6image053.jpg,68.7,90.9,379.6,384.8,cylinder_60
Cy6image054.jpg,68.5,90.7,382.7,382.7,cylinder_60
Cy6image055.jpg,69.7,87.5,387.3,377.6,cylinder_60
Cy6image056.jpg,68.2,89.3,388.2,374.9,cylinder_60
Cy6image057.jpg,67.8,89.3,391.5,371.7,cylinder_60
Cy6image058.jpg,66.7,82.8,392.6,368.1,cylinder_60
Cy6image059.jpg,64.4,79.7,395.6,364.6,cylinder_60
Cy6image060.jpg,58.8,78.4,397.4,361.9,cylinder_60
Cy6image061.jpg,63.7,78.8,383.4,374.1,cylinder_60
Cy6image062.jpg,68.1,78.3,390.6,368.5,cylinder_60
Cy6image063.jpg,70.2,73.6,384.3,375.3,cylinder_60
Cy6image064.jpg,69.7,76.2,378.9,380.5,cylinder_60
Cy6image065.jpg,69.1,81.1,376.8,383.4,cylinder_60
Cy6image066.jpg,68.6,75,373.3,385.7,cylinder_60
Cy6image067.jpg,62.8,95.3,363.4,384.7,cylinder_60
Cy6image068.jpg,66.6,93.5,377.4,385.3,cylinder_60
Cy6image069.jpg,64.4,91.2,385.6,378.7,cylinder_60
Cy6image070.jpg,63.5,91.5,391,370.7,cylinder_60
Cy6image071.jpg,60,88.2,395.2,366.1,cylinder_60
Cy6image072.jpg,57,82.2,395.2,356.6,cylinder_60
Cy6image073.jpg,65.7,82.1,394.2,366.2,cylinder_60
Cy6image074.jpg,69.1,80,390.2,368.1,cylinder_60
Cy6image075.jpg,70.5,81.8,385,377,cylinder_60
Cy6image076.jpg,71.3,80.4,382.3,379.8,cylinder_60
Cy6image077.jpg,69.9,74.4,376.3,382.5,cylinder_60
Cy6image078.jpg,70.2,74.5,385.7,372.2,cylinder_60
Cy6image079.jpg,69.7,72.7,375.7,381.8,cylinder_60
Cy6image080.jpg,69.4,81.4,381,381.4,cylinder_60
Cy6image081.jpg,63.2,94.1,382.9,383.3,cylinder_60
Cy6image082.jpg,74.9,73.6,402.9,387.6,cylinder_60
Cy6image083.jpg,74,71.8,383,383.1,cylinder_60
Cy6image084.jpg,65.2,67.6,395.9,362.5,cylinder_60
Cy6image085.jpg,70.1,70.3,380.7,375.5,cylinder_60
Cy6image086.jpg,64.6,91.3,382.7,384.2,cylinder_60
Cy6image087.jpg,63.1,92.8,375.3,388.9,cylinder_60
Cy6image088.jpg,60.3,91.2,386.3,374.1,cylinder_60
Cy6image089.jpg,64.5,81,362.5,394.4,cylinder_60
Cy6image090.jpg,67.6,81.1,367.2,392.3,cylinder_60
Cy6image091.jpg,68.7,81.8,369.9,388.4,cylinder_60
Cy6image092.jpg,57.9,88.8,389.2,370.5,cylinder_60
Cy6image093.jpg,64.1,76,393.7,364.1,cylinder_60
Cy6image094.jpg,69.3,80.3,387.7,373.5,cylinder_60
Cy6image095.jpg,68.6,79.7,380,380.5,cylinder_60
Cy6image096.jpg,69.4,72.1,385.5,371.3,cylinder_60
Cy6image097.jpg,51,62.8,398.6,358.1,cylinder_60
Cy6image098.jpg,62,83.6,394.7,364.5,cylinder_60
Cy6image099.jpg,67.2,78.6,385.3,372.7,cylinder_60
