image_name,pressure_reading_1,pressure_reading_2,force_reading_1,force_reading_2,label
Egimage052.jpg,23.2,67.4,281.6,266.5,egg
Egimage053.jpg,27.1,38.6,272.6,272.7,egg
Egimage054.jpg,52,39.9,295.2,291.9,egg
Egimage055.jpg,18.6,34.9,265,254.5,egg
Egimage056.jpg,47.9,38.9,291.1,296.9,egg
Egimage057.jpg,51.8,90.1,326.8,320.2,egg
Egimage058.jpg,32.4,50.6,276.7,271.4,egg
Egimage059.jpg,32.9,52.3,283.5,285.7,egg
Egimage060.jpg,36,52.3,273.8,267.9,egg
Egimage061.jpg,25.6,46.3,268.2,268.4,egg
Egimage062.jpg,22.3,62.3,273.6,271.6,egg
Egimage063.jpg,23.8,53.5,283.6,275.5,egg
Egimage064.jpg,17.2,34.3,263.4,257.4,egg
Egimage065.jpg,43.2,50,289.6,282.8,egg
Egimage066.jpg,25,36.6,264.2,266.5,egg
Egimage067.jpg,13.2,59,283.4,273.7,egg
Egimage068.jpg,33.2,45.9,275.7,275.5,egg
Egimage069.jpg,40.6,66.4,301.2,297,egg
Egimage070.jpg,54.6,78.7,311.3,310,egg
Egimage071.jpg,32.2,42.3,274.7,285.7,egg
Egimage072.jpg,45.4,38.6,276.8,284.9,egg
Egimage073.jpg,37.5,50.2,276.7,271.2,egg
Egimage074.jpg,35.2,51.1,273.3,268.2,egg
Egimage075.jpg,29.5,38,275.1,271.4,egg
Egimage076.jpg,35.3,50.1,268.5,270.6,egg
Egimage077.jpg,28.9,52.2,274.1,277.3,egg
Egimage078.jpg,41.4,57,293.8,293.7,egg
Egimage079.jpg,18.5,27.1,241.6,245.6,egg
Egimage080.jpg,77,86.3,329.2,338.1,egg
Egimage081.jpg,41.4,58.8,304.2,289.4,egg
Egimage082.jpg,58.2,63.8,322.1,318.9,egg
Egimage083.jpg,57.4,62.2,312.6,308.9,egg
Egimage084.jpg,37.7,52.7,286.9,286.6,egg
Egimage085.jpg,51,84.4,324.3,324.1,egg
Egimage086.jpg,25.4,44.1,277.6,270.1,egg
Egimage087.jpg,50.2,87.1,318.5,320.6,egg
Egimage088.jpg,8.9,55,261.6,269.7,egg
Egimage089.jpg,28.1,30.9,279.6,271.1,egg
Egimage090.jpg,27.2,19.2,267.4,271.9,egg
Egimage091.jpg,30.5,24.7,260.4,262.3,egg
Egimage092.jpg,15.4,24.4,249.8,248.1,egg
Egimage093.jpg,11.1,25.7,233.1,243.4,egg
Egimage094.jpg,18.3,33.8,266.1,258,egg
Egimage095.jpg,27.9,23.8,267,264.7,egg
Egimage096.jpg,15.7,39.2,262.1,258.3,egg
Egimage097.jpg,41.3,70.5,301,296.3,egg
Egimage098.jpg,19.8,20.9,244.9,237.9,egg
Egimage099.jpg,14.1,57.7,271.6,278.7,egg
